,PRD_SEQ,STAR,USER_ID
69,1,3,70
5367,54,3,68
8084,81,2,85
5682,57,4,83
19200,193,3,1
19959,200,1,60
1680,17,4,81
7557,76,2,58
8569,86,4,70
9661,97,4,62
5961,60,2,62
2603,27,1,4
18325,184,2,26
7868,79,1,69
14449,145,2,50
5413,55,3,14
12697,127,3,98
12422,125,4,23
14770,148,2,71
11283,113,2,84
10918,110,3,19
8669,87,3,70
19339,194,2,40
2283,23,1,84
3732,38,4,33
9045,91,5,46
17286,173,5,87
8943,90,3,44
19438,195,4,39
14224,143,4,25
19746,198,1,47
16819,169,3,20
6620,67,2,21
14499,145,3,100
5127,52,4,28
9327,94,4,28
16586,166,3,87
12756,128,2,57
1545,16,3,46
739,8,1,40
11572,116,2,73
10875,109,4,76
1674,17,4,75
2567,26,2,68
6984,70,4,85
6795,68,2,96
11134,112,4,35
3518,36,4,19
13486,135,3,87
10546,106,1,47
4732,48,2,33
16226,163,1,27
773,8,1,74
865,9,2,66
8521,86,4,22
5200,53,1,1
17848,179,2,49
641,7,4,42
18,1,3,19
13999,140,4,100
11089,111,2,90
3203,33,4,4
7288,73,3,89
12501,126,4,2
5204,53,2,5
9057,91,2,58
11177,112,2,78
19584,196,4,85
15606,157,2,7
6923,70,3,24
3840,39,4,41
16888,169,3,89
11998,120,3,99
11197,112,3,98
9154,92,1,55
19326,194,1,27
12921,130,4,22
6665,67,2,66
3240,33,4,41
18780,188,3,81
3309,34,1,10
10358,104,3,59
363,4,4,64
3723,38,3,24
11017,111,4,18
7670,77,2,71
11789,118,4,90
4726,48,4,27
8738,88,1,39
2940,30,3,41
471,5,2,72
1641,17,4,42
18807,189,4,8
18010,181,1,11
18266,183,2,67
13816,139,4,17
1172,12,4,73
15382,154,1,83
6085,61,3,86
9602,97,1,3
18598,186,1,99
14993,150,2,94
3364,34,4,65
17922,180,3,23
13700,138,4,1
12665,127,2,66
1410,15,4,11
12479,125,1,80
15685,157,2,86
6666,67,4,67
11332,114,1,33
8634,87,3,35
17157,172,2,58
815,9,3,16
6500,66,2,1
7322,74,4,23
2131,22,1,32
1797,18,3,98
7727,78,2,28
4575,46,3,76
5190,52,3,91
8167,82,2,68
3122,32,3,23
5365,54,1,66
12410,125,2,11
4275,43,1,76
523,6,3,24
3089,31,4,90
14983,150,4,84
11619,117,2,20
19984,200,1,85
15734,158,1,35
5253,53,3,54
18061,181,1,62
1532,16,4,33
11819,119,3,20
13762,138,4,63
11602,117,3,3
2831,29,4,32
8269,83,1,70
9727,98,4,28
7489,75,4,90
12071,121,4,72
13922,140,2,23
17526,176,2,27
13871,139,2,72
1299,13,2,100
6273,63,1,74
5499,55,1,100
15094,151,4,95
3276,33,3,77
9294,93,1,95
6230,63,2,31
1480,15,2,81
18335,184,3,36
1601,17,3,2
10151,102,3,52
5091,51,2,92
7067,71,4,68
16831,169,1,32
10987,110,3,88
19243,193,3,44
15118,152,1,19
14247,143,1,48
3661,37,4,62
6048,61,4,49
8747,88,1,48
4825,49,1,26
9355,94,3,56
5680,57,3,81
11549,116,4,50
12907,130,3,8
397,4,4,98
1537,16,1,38
2506,26,2,7
19928,200,4,29
15777,158,4,78
16131,162,1,32
15039,151,3,40
3010,31,3,11
16581,166,4,82
723,8,3,24
300,4,2,1
3192,32,2,93
14582,146,2,83
7328,74,4,29
12486,125,4,87
13369,134,2,70
4185,42,3,86
2713,28,5,14
15135,152,4,36
11496,115,2,97
11334,114,1,35
18991,190,1,92
17345,174,2,46
19064,191,3,65
13147,132,2,48
4582,46,4,83
19081,191,3,82
7367,74,4,68
10681,107,4,82
14947,150,1,48
2511,26,4,12
7433,75,2,34
18144,182,2,45
9344,94,1,45
6965,70,4,66
1212,13,3,13
12695,127,2,96
7055,71,3,56
13394,134,3,95
2349,24,2,50
9261,93,2,62
17114,172,3,15
14123,142,1,24
16999,170,3,100
5427,55,5,28
16895,169,4,96
3426,35,2,27
8857,89,3,58
12854,129,3,55
7216,73,2,17
5994,60,4,95
8834,89,1,35
11070,111,2,71
3767,38,1,68
4272,43,4,73
19684,197,1,85
18233,183,1,34
786,8,1,87
11049,111,3,50
19968,200,3,69
16651,167,2,52
14598,146,3,99
6481,65,4,82
12379,124,2,80
7853,79,4,54
18855,189,1,56
16622,167,1,23
13016,131,3,17
2905,30,1,6
4626,47,3,27
16974,170,3,75
996,10,3,97
17558,176,4,59
154,2,2,55
7246,73,4,47
11468,115,1,69
6250,63,2,51
14923,150,4,24
8055,81,2,56
19550,196,1,51
5523,56,2,24
17491,175,2,92
7505,76,4,6
8926,90,3,27
156,2,3,57
16148,162,4,49
3085,31,2,86
17324,174,3,25
1552,16,1,53
13393,134,2,94
14353,144,3,54
15917,160,2,18
11987,120,1,88
495,5,2,96
2321,24,1,22
912,10,2,13
14803,149,4,4
8777,88,4,78
151,2,4,52
14379,144,2,80
17201,173,3,2
16769,168,3,70
1364,14,2,65
1738,18,3,39
3001,31,4,2
12455,125,4,56
9309,94,1,10
17605,177,1,6
6961,70,2,62
19023,191,4,24
2883,29,3,84
3720,38,2,21
7127,72,2,28
9533,96,3,34
10235,103,3,36
888,9,4,89
5471,55,4,72
3201,33,4,2
15875,159,1,76
10468,105,3,69
4823,49,1,24
4704,48,4,5
12653,127,2,54
343,4,4,44
12716,128,4,17
4136,42,3,37
3237,33,3,38
3188,32,4,89
4522,46,5,23
2223,23,3,24
12388,124,1,89
16132,162,2,33
2121,22,2,22
6858,69,2,59
992,10,3,93
13273,133,4,74
17708,178,4,9
15835,159,3,36
19781,198,4,82
15503,156,1,4
10252,103,4,53
7366,74,4,67
6257,63,4,58
4734,48,3,35
18405,185,3,6
1465,15,2,66
4593,46,2,94
18746,188,1,47
3565,36,1,66
12095,121,4,96
5840,59,4,41
283,3,2,84
19303,194,4,4
13663,137,4,64
11790,118,2,91
6175,62,4,76
16638,167,3,39
8911,90,1,12
4151,42,3,52
19679,197,4,80
14729,148,3,30
13502,136,3,3
10313,104,4,14
13574,136,4,75
7376,74,2,77
13972,140,3,73
19320,194,1,21
13204,133,2,5
8861,89,3,62
14337,144,2,38
3161,32,4,62
2630,27,4,31
17860,179,4,61
3174,32,3,75
2565,26,1,66
17889,179,5,90
1203,13,2,4
6413,65,1,14
16536,166,3,37
616,7,3,17
10118,102,3,19
3114,32,2,15
10833,109,4,34
18035,181,2,36
19277,193,1,78
7481,75,2,82
18112,182,3,13
15250,153,3,51
14240,143,1,41
2728,28,4,29
13821,139,4,22
2460,25,4,61
10318,104,1,19
11810,119,2,11
18192,182,1,93
16201,163,1,2
1357,14,4,58
15663,157,4,64
7798,78,3,99
8997,90,4,98
12886,129,4,87
17623,177,3,24
7776,78,4,77
1590,16,2,91
19728,198,3,29
3140,32,4,41
12472,125,2,73
5338,54,3,39
8895,89,4,96
8758,88,1,59
14058,141,3,59
547,6,1,48
7118,72,3,19
7264,73,4,65
6937,70,1,38
26,1,4,27
1067,11,3,68
3918,40,4,19
12678,127,2,79
6604,67,4,5
5529,56,2,30
6678,67,3,79
5398,54,1,99
11360,114,1,61
14131,142,4,32
8081,81,1,82
9413,95,1,14
15732,158,2,33
10740,108,2,41
19495,195,3,96
437,5,3,38
14714,148,4,15
11112,112,2,13
19124,192,1,25
5269,53,2,70
1861,19,3,62
10891,109,2,92
16745,168,4,46
8316,84,3,17
10673,107,2,74
9225,93,2,26
1,1,1,2
2706,28,1,7
18434,185,3,35
8518,86,2,19
13327,134,1,28
5325,54,2,26
10691,107,1,92
9196,92,3,97
6957,70,2,58
7329,74,3,30
5966,60,3,67
14488,145,3,89
14935,150,4,36
4011,41,2,12
3462,35,4,63
534,6,3,35
16164,162,4,65
12152,122,3,53
5823,59,1,24
585,6,1,86
11875,119,3,76
12352,124,2,53
16884,169,5,85
14740,148,3,41
14580,146,1,81
16513,166,1,14
8683,87,2,84
9743,98,1,44
6362,64,4,63
9088,91,2,89
14000,141,3,1
6464,65,3,65
10148,102,4,49
17763,178,1,64
11740,118,3,41
19346,194,3,47
14538,146,4,39
1916,20,3,17
11377,114,3,78
18948,190,2,49
9697,97,4,98
8107,82,1,8
8082,81,3,83
1910,20,2,11
16259,163,2,60
14491,145,1,92
14239,143,4,40
1133,12,4,34
19649,197,3,50
15497,155,4,98
10710,108,1,11
16998,170,2,99
1317,14,3,18
4368,44,4,69
8313,84,3,14
17546,176,1,47
10641,107,3,42
14151,142,4,52
7325,74,3,26
6080,61,4,81
15672,157,3,73
2601,27,1,2
6568,66,2,69
17238,173,2,39
16410,165,1,11
2173,22,4,74
19236,193,3,37
12746,128,2,47
3605,37,3,6
13276,133,3,77
6429,65,4,30
12861,129,4,62
17408,175,1,9
7995,80,4,96
9142,92,4,43
3768,38,2,69
5077,51,1,78
8274,83,1,75
12230,123,2,31
19026,191,1,27
9599,96,2,100
4631,47,2,32
14324,144,2,25
240,3,4,41
17177,172,2,78
18415,185,4,16
14419,145,4,20
10771,108,2,72
13791,138,2,92
11461,115,2,62
10930,110,4,31
7602,77,3,3
14784,148,3,85
1867,19,2,68
14736,148,1,37
19919,200,4,20
14305,144,4,6
2521,26,3,22
18436,185,1,37
1820,19,2,21
2410,25,1,11
8243,83,4,44
17805,179,2,6
6637,67,4,38
5187,52,4,88
16430,165,1,31
11769,118,3,70
4565,46,2,66
13607,137,1,8
7942,80,2,43
18185,182,2,86
6391,64,4,92
2118,22,2,19
10050,101,5,51
3779,38,4,80
18658,187,4,59
4961,50,1,62
2809,29,4,10
498,5,3,99
11445,115,1,46
918,10,1,19
19496,195,4,97
13390,134,4,91
15582,156,2,83
8617,87,1,18
4284,43,2,85
18646,187,3,47
14684,147,4,85
228,3,3,29
15277,153,3,78
16033,161,4,34
2741,28,4,42
13329,134,4,30
11703,118,1,4
9271,93,3,72
15559,156,3,60
11113,112,4,14
6001,61,2,2
5718,58,3,19
4897,49,1,98
5583,56,1,84
18413,185,2,14
11845,119,1,46
7867,79,1,68
15041,151,2,42
14258,143,4,59
1128,12,4,29
15873,159,3,74
10523,106,3,24
10400,105,3,1
1567,16,3,68
10298,103,3,99
1706,18,3,7
7450,75,4,51
3153,32,2,54
10364,104,2,65
11523,116,4,24
15510,156,1,11
16935,170,1,36
512,6,4,13
6240,63,2,41
13182,132,3,83
7104,72,3,5
10566,106,4,67
9824,99,4,25
15482,155,4,83
10490,105,1,91
19765,198,4,66
12444,125,2,45
14201,143,4,2
2721,28,4,22
7445,75,3,46
7893,79,4,94
7509,76,1,10
17523,176,1,24
8042,81,2,43
14396,144,4,97
14956,150,2,57
15383,154,3,84
17639,177,1,40
9928,100,3,29
11428,115,4,29
16575,166,4,76
14148,142,4,49
7236,73,5,37
6468,65,4,69
13286,133,4,87
16278,163,1,79
9053,91,1,54
16351,164,3,52
6054,61,4,55
596,6,1,97
4225,43,2,26
2550,26,1,51
18899,189,3,100
13135,132,1,36
7440,75,2,41
18742,188,2,43
6768,68,3,69
15890,159,3,91
2681,27,1,82
6449,65,2,50
7951,80,3,52
16306,164,2,7
1045,11,3,46
13044,131,4,45
2644,27,1,45
4435,45,1,36
11357,114,2,58
11831,119,2,32
17953,180,4,54
13668,137,5,69
4487,45,4,88
2061,21,2,62
4645,47,1,46
9112,92,2,13
11004,111,1,5
3775,38,1,76
18648,187,1,49
5596,56,2,97
19004,191,4,5
10741,108,2,42
9297,93,3,98
7265,73,2,66
15475,155,3,76
10573,106,4,74
18548,186,1,49
4174,42,3,75
18726,188,1,27
8737,88,1,38
9216,93,3,17
18295,183,3,96
13040,131,2,41
14637,147,1,38
16357,164,1,58
10143,102,2,44
18990,190,4,91
8543,86,4,44
5607,57,3,8
983,10,1,84
8033,81,2,34
5480,55,1,81
5068,51,3,69
4797,48,3,98
15771,158,3,72
3662,37,3,63
19227,193,3,28
10486,105,3,87
6947,70,2,48
4657,47,2,58
6414,65,1,15
16899,169,4,100
3150,32,1,51
15381,154,2,82
15165,152,4,66
4813,49,3,14
9265,93,1,66
5969,60,1,70
11891,119,1,92
13335,134,1,36
2939,30,3,40
12702,128,3,3
1340,14,2,41
19489,195,4,90
1391,14,1,92
15840,159,3,41
7437,75,5,38
15133,152,1,34
8802,89,3,3
17102,172,4,3
5806,59,3,7
14771,148,2,72
6146,62,2,47
9775,98,3,76
1412,15,4,13
14280,143,4,81
12002,121,1,3
2256,23,2,57
382,4,1,83
16980,170,4,81
6120,62,1,21
2212,23,3,13
5603,57,4,4
10814,109,2,15
8881,89,4,82
6004,61,4,5
5417,55,3,18
4938,50,2,39
13434,135,4,35
3624,37,4,25
3158,32,2,59
4267,43,2,68
9158,92,4,59
463,5,1,64
1754,18,4,55
15085,151,1,86
13830,139,1,31
14769,148,2,70
6380,64,1,81
3829,39,3,30
12674,127,4,75
378,4,2,79
11298,113,1,99
12995,130,1,96
8181,82,4,82
1335,14,2,36
13511,136,2,12
19707,198,3,8
2716,28,1,17
15736,158,3,37
17425,175,4,26
15834,159,2,35
18358,184,2,59
19040,191,2,41
15885,159,1,86
10003,101,1,4
6322,64,2,23
13639,137,4,40
19817,199,4,18
16041,161,2,42
1894,19,3,95
9399,94,3,100
4661,47,3,62
15866,159,3,67
7769,78,2,70
7090,71,3,91
6221,63,2,22
14962,150,2,63
9381,94,1,82
17078,171,3,79
16407,165,1,8
17902,180,2,3
18604,187,1,5
7037,71,4,38
11646,117,1,47
10570,106,3,71
14084,141,4,85
14194,142,1,95
17128,172,4,29
14136,142,2,37
6358,64,2,59
913,10,2,14
12805,129,3,6
3992,40,2,93
6691,67,1,92
17571,176,2,72
1030,11,3,31
9164,92,3,65
2220,23,3,21
11966,120,4,67
9488,95,2,89
1577,16,3,78
19224,193,4,25
9947,100,1,48
3793,38,2,94
3655,37,1,56
16781,168,4,82
4327,44,1,28
18542,186,4,43
8302,84,4,3
19505,196,2,6
10544,106,2,45
7686,77,4,87
5731,58,1,32
2917,30,1,18
5586,56,2,87
7088,71,4,89
6326,64,3,27
1515,16,1,16
19476,195,3,77
11278,113,2,79
2371,24,4,72
3432,35,3,33
2263,23,2,64
4479,45,1,80
4239,43,3,40
18492,185,5,93
1390,14,1,91
893,9,2,94
1490,15,1,91
17962,180,4,63
10042,101,4,43
15814,159,4,15
8516,86,4,17
9407,95,3,8
2933,30,3,34
12881,129,2,82
18715,188,2,16
10937,110,3,38
18395,184,3,96
19211,193,1,12
11638,117,2,39
1129,12,3,30
731,8,2,32
11110,112,1,11
19168,192,1,69
3084,31,4,85
7297,73,3,98
4588,46,4,89
12496,125,4,97
2795,28,1,96
8979,90,4,80
7601,77,1,2
798,8,1,99
6232,63,1,33
734,8,2,35
14200,143,3,1
2244,23,4,45
178,2,4,79
11469,115,3,70
11932,120,3,33
1174,12,4,75
13798,138,3,99
17863,179,2,64
10023,101,3,24
9830,99,2,31
790,8,2,91
18630,187,2,31
9973,100,3,74
11393,114,1,94
198,2,1,99
18089,181,4,90
12279,123,3,80
7675,77,4,76
13385,134,4,86
548,6,3,49
3339,34,4,40
12940,130,2,41
15067,151,2,68
15025,151,2,26
7465,75,2,66
11772,118,2,73
18359,184,4,60
14682,147,1,83
10506,106,1,7
17219,173,3,20
13277,133,4,78
18199,182,1,100
7533,76,4,34
14112,142,4,13
66,1,2,67
17459,175,2,60
4712,48,4,13
5214,53,4,15
11452,115,4,53
17956,180,2,57
5033,51,1,34
6915,70,2,16
2572,26,3,73
16595,166,4,96
17002,171,2,3
622,7,3,23
18224,183,4,25
6222,63,1,23
787,8,3,88
3332,34,1,33
19384,194,3,85
19642,197,3,43
6008,61,2,9
16849,169,4,50
8334,84,2,35
18767,188,3,68
11472,115,1,73
16255,163,2,56
16825,169,3,26
13448,135,2,49
19639,197,1,40
14216,143,1,17
12478,125,4,79
515,6,4,16
478,5,3,79
13640,137,4,41
4476,45,4,77
9971,100,3,72
10839,109,2,40
18142,182,1,43
19716,198,1,17
6899,69,4,100
17755,178,1,56
1033,11,3,34
15245,153,1,46
2598,26,3,99
1514,16,3,15
6191,62,3,92
17077,171,3,78
7237,73,3,38
5753,58,2,54
2068,21,1,69
18607,187,1,8
8236,83,3,37
8536,86,2,37
5521,56,4,22
1462,15,1,63
7915,80,4,16
1871,19,1,72
16543,166,4,44
4576,46,4,77
18273,183,4,74
7209,73,3,10
9856,99,1,57
11080,111,4,81
16449,165,2,50
7349,74,2,50
4623,47,5,24
15478,155,3,79
4818,49,4,19
220,3,2,21
9953,100,4,54
12632,127,2,33
18288,183,1,89
12778,128,3,79
11389,114,4,90
14738,148,4,39
19405,195,3,6
2476,25,2,77
4248,43,4,49
6115,62,2,16
19177,192,1,78
10941,110,4,42
19244,193,3,45
18883,189,1,84
6487,65,1,88
15411,155,4,12
10099,101,1,100
9456,95,4,57
15911,160,2,12
12433,125,3,34
5650,57,2,51
14468,145,2,69
19114,192,1,15
17032,171,3,33
8052,81,3,53
19210,193,4,11
15262,153,4,63
19569,196,4,70
2881,29,4,82
1677,17,1,78
19652,197,3,53
6060,61,1,61
901,10,3,2
17525,176,4,26
7164,72,1,65
2296,23,4,97
11594,116,1,95
19738,198,4,39
8488,85,3,89
9713,98,4,14
18132,182,3,33
13848,139,4,49
14741,148,2,42
14315,144,2,16
8219,83,1,20
14780,148,3,81
17237,173,4,38
6772,68,2,73
17215,173,4,16
11923,120,1,24
11440,115,3,41
15813,159,2,14
17853,179,4,54
16015,161,2,16
7257,73,2,58
2580,26,1,81
7966,80,2,67
2156,22,1,57
4340,44,4,41
12936,130,2,37
9562,96,2,63
19866,199,3,67
10586,106,3,87
16011,161,4,12
13743,138,2,44
15291,153,2,92
5254,53,2,55
681,7,2,82
4530,46,3,31
12967,130,1,68
13614,137,2,15
3159,32,4,60
19892,199,3,93
2987,30,1,88
4908,50,4,9
1882,19,2,83
14186,142,3,87
18959,190,4,60
1940,20,3,41
3296,33,1,97
3534,36,4,35
5974,60,1,75
3729,38,3,30
490,5,2,91
5708,58,3,9
1181,12,2,82
1375,14,4,76
5014,51,2,15
11606,117,3,7
12351,124,1,52
626,7,3,27
4758,48,3,59
13957,140,2,58
10304,104,4,5
3560,36,3,61
6040,61,1,41
12372,124,2,73
17151,172,2,52
2841,29,1,42
4180,42,1,81
17433,175,1,34
14361,144,4,62
18181,182,3,82
2887,29,2,88
16486,165,2,87
8876,89,3,77
4539,46,2,40
12706,128,3,7
12271,123,2,72
6683,67,2,84
6671,67,1,72
6453,65,3,54
9211,93,2,12
1366,14,3,67
12108,122,3,9
12581,126,2,82
2639,27,4,40
1191,12,1,92
5602,57,4,3
19046,191,2,47
13921,140,2,22
5730,58,4,31
7204,73,4,5
5296,53,2,97
3197,32,1,98
19706,198,2,7
12979,130,4,80
2938,30,3,39
18995,190,2,96
16593,166,4,94
18670,187,4,71
8890,89,1,91
10171,102,3,72
5979,60,2,80
11995,120,1,96
4534,46,1,35
16493,165,4,94
10065,101,1,66
11538,116,4,39
7669,77,3,70
7607,77,1,8
15054,151,4,55
6869,69,1,70
15316,154,4,17
16122,162,4,23
17354,174,1,55
12992,130,2,93
10472,105,2,73
14831,149,4,32
14331,144,3,32
12661,127,1,62
13325,134,3,26
19741,198,3,42
6681,67,4,82
5428,55,3,29
9190,92,4,91
12322,124,3,23
5266,53,2,67
3786,38,4,87
3510,36,2,11
1784,18,1,85
11374,114,2,75
13425,135,3,26
7116,72,4,17
494,5,1,95
14864,149,2,65
10046,101,1,47
14358,144,3,59
11052,111,3,53
2038,21,2,39
4041,41,4,42
9281,93,2,82
2897,29,4,98
8558,86,1,59
9041,91,4,42
16043,161,3,44
14809,149,2,10
16110,162,3,11
16298,163,4,99
14588,146,2,89
2653,27,4,54
18174,182,2,75
5911,60,1,12
9733,98,2,34
14363,144,3,64
11161,112,4,62
8514,86,2,15
2031,21,1,32
5089,51,4,90
13560,136,2,61
813,9,4,14
7235,73,3,36
17789,178,3,90
10971,110,1,72
12755,128,4,56
6280,63,3,81
4206,43,1,7
13983,140,3,84
13466,135,1,67
1079,11,2,80
2226,23,1,27
17716,178,1,17
19157,192,4,58
16516,166,1,17
10897,109,4,98
17329,174,3,30
14510,146,2,11
9356,94,2,57
3261,33,1,62
5649,57,3,50
11288,113,1,89
9642,97,2,43
12421,125,3,22
3862,39,2,63
2936,30,1,37
8611,87,2,12
7080,71,3,81
3917,40,1,18
13679,137,1,80
9709,98,1,10
1689,17,1,90
16934,170,2,35
11728,118,1,29
305,4,3,6
4056,41,4,57
19533,196,3,34
2999,30,3,100
15620,157,1,21
9837,99,1,38
1231,13,1,32
9706,98,1,7
2313,24,4,14
9643,97,4,44
17989,180,5,90
17790,178,4,91
14850,149,4,51
16614,167,1,15
3496,35,2,97
4321,44,5,22
9829,99,2,30
9030,91,1,31
2062,21,2,63
6470,65,3,71
19932,200,3,33
7500,76,2,1
6477,65,4,78
3899,39,3,100
19778,198,1,79
3567,36,1,68
11458,115,4,59
5452,55,1,53
11279,113,2,80
8022,81,1,23
13447,135,1,48
556,6,3,57
12738,128,4,39
12884,129,3,85
9906,100,2,7
17865,179,4,66
4270,43,3,71
8531,86,2,32
18506,186,1,7
4086,41,2,87
6663,67,2,64
15930,160,3,31
3138,32,3,39
15601,157,3,2
588,6,3,89
3365,34,1,66
2670,27,1,71
5515,56,3,16
11781,118,2,82
19952,200,2,53
8220,83,1,21
2395,24,4,96
16647,167,3,48
14960,150,2,61
5506,56,1,7
10094,101,2,95
2170,22,1,71
924,10,4,25
8134,82,4,35
15258,153,4,59
9081,91,4,82
12070,121,3,71
11514,116,4,15
19429,195,2,30
11706,118,3,7
14804,149,2,5
3124,32,1,25
5673,57,2,74
2774,28,2,75
7620,77,4,21
6559,66,3,60
11925,120,2,26
15268,153,4,69
9145,92,5,46
8456,85,1,57
12720,128,1,21
9846,99,4,47
15989,160,2,90
17642,177,3,43
19398,194,2,99
9627,97,1,28
5798,58,1,99
19345,194,2,46
5982,60,4,83
12431,125,2,32
5882,59,2,83
9782,98,4,83
11348,114,1,49
11448,115,1,49
15448,155,1,49
19240,193,1,41
17507,176,3,8
2181,22,3,82
12670,127,1,71
3243,33,2,44
1473,15,4,74
17676,177,4,77
6103,62,2,4
6748,68,1,49
15664,157,1,65
19784,198,3,85
11459,115,2,60
13009,131,2,10
9082,91,3,83
14971,150,1,72
9401,95,2,2
14612,147,2,13
421,5,1,22
9963,100,3,64
9898,99,4,99
9350,94,1,51
2306,24,2,7
8465,85,3,66
171,2,4,72
3956,40,3,57
5606,57,3,7
5811,59,3,12
17886,179,2,87
8462,85,4,63
11380,114,4,81
1725,18,1,26
8938,90,2,39
1184,12,3,85
9756,98,3,57
9974,100,4,75
9035,91,4,36
19386,194,3,87
14880,149,3,81
904,10,5,5
3494,35,2,95
8346,84,3,47
15928,160,2,29
7797,78,3,98
9739,98,2,40
7396,74,1,97
6089,61,4,90
2080,21,2,81
7928,80,1,29
13853,139,2,54
18694,187,3,95
7933,80,4,34
15978,160,1,79
12177,122,1,78
9316,94,3,17
18067,181,3,68
2645,27,4,46
17229,173,2,30
9927,100,3,28
7211,73,3,12
4677,47,4,78
6533,66,4,34
12012,121,1,13
5209,53,3,10
2646,27,4,47
10073,101,1,74
17543,176,2,44
10622,107,3,23
17145,172,3,46
18350,184,2,51
1478,15,1,79
12542,126,4,43
692,7,2,93
15167,152,4,68
14115,142,2,16
6365,64,1,66
17637,177,1,38
2155,22,1,56
17129,172,3,30
7370,74,1,71
1301,14,4,2
7837,79,3,38
3715,38,4,16
8111,82,2,12
19686,197,3,87
5037,51,2,38
4399,44,1,100
3622,37,1,23
13840,139,3,41
4516,46,1,17
11294,113,2,95
7354,74,3,55
8750,88,4,51
16182,162,2,83
10767,108,4,68
1436,15,3,37
507,6,4,8
5275,53,1,76
12664,127,1,65
10061,101,1,62
5663,57,4,64
5402,55,4,3
5930,60,4,31
19088,191,4,89
8947,90,1,48
19791,198,2,92
2339,24,2,40
12242,123,4,43
16150,162,3,51
12028,121,2,29
4386,44,3,87
12744,128,4,45
17693,177,3,94
10310,104,1,11
7680,77,3,81
17600,177,1,1
17431,175,4,32
8693,87,4,94
14642,147,4,43
643,7,2,44
15706,158,3,7
1539,16,4,40
9121,92,4,22
1211,13,3,12
17204,173,2,5
2560,26,3,61
8864,89,3,65
13107,132,1,8
6106,62,3,7
13029,131,2,30
11569,116,2,70
12668,127,3,69
5615,57,3,16
390,4,3,91
1464,15,2,65
12937,130,3,38
12617,127,3,18
1192,12,3,93
11985,120,3,86
10064,101,1,65
3590,36,4,91
18721,188,1,22
6360,64,2,61
11350,114,3,51
12709,128,4,10
8697,87,4,98
8435,85,2,36
6719,68,2,20
13870,139,1,71
506,6,3,7
10857,109,1,58
946,10,3,47
14327,144,2,28
12909,130,2,10
18606,187,1,7
15123,152,2,24
15218,153,3,19
15742,158,3,43
1773,18,1,74
13007,131,1,8
11202,113,3,3
272,3,4,73
18107,182,2,8
8989,90,2,90
3618,37,5,19
2381,24,1,82
11021,111,2,22
7008,71,3,9
15687,157,2,88
9269,93,3,70
920,10,4,21
4633,47,4,34
8504,86,3,5
746,8,2,47
7707,78,4,8
3569,36,3,70
8982,90,3,83
10668,107,1,69
15995,160,3,96
14312,144,3,13
15410,155,3,11
11611,117,4,12
10762,108,4,63
13945,140,2,46
8557,86,1,58
14342,144,2,43
6448,65,4,49
5599,56,4,100
16083,161,4,84
12547,126,4,48
10355,104,3,56
3637,37,2,38
17007,171,4,8
8572,86,2,73
16854,169,4,55
9484,95,4,85
1912,20,3,13
17106,172,3,7
599,6,2,100
3892,39,3,93
12333,124,2,34
5540,56,3,41
1652,17,3,53
18660,187,1,61
8106,82,1,7
14189,142,2,90
1893,19,1,94
7833,79,4,34
19404,195,1,5
11587,116,2,88
16783,168,5,84
6502,66,1,3
4362,44,1,63
262,3,2,63
375,4,1,76
1966,20,3,67
3957,40,3,58
16512,166,1,13
1466,15,1,67
12615,127,3,16
13543,136,1,44
5696,57,2,97
1243,13,4,44
8105,82,1,6
16267,163,4,68
17997,180,4,98
14954,150,2,55
941,10,2,42
2949,30,3,50
9663,97,4,64
3346,34,3,47
12714,128,4,15
2657,27,3,58
11045,111,1,46
12698,127,3,99
13353,134,3,54
10905,110,4,6
19795,198,3,96
17084,171,1,85
17666,177,4,67
18827,189,2,28
5326,54,5,27
16045,161,3,46
6578,66,2,79
13862,139,2,63
2799,28,3,100
4306,44,4,7
17211,173,2,12
18810,189,2,11
17599,176,2,100
7244,73,3,45
298,3,4,99
18815,189,1,16
9241,93,2,42
6770,68,1,71
3823,39,4,24
16272,163,2,73
7977,80,4,78
11463,115,4,64
2035,21,2,36
4039,41,2,40
10450,105,4,51
16047,161,4,48
12117,122,3,18
10164,102,1,65
16996,170,1,97
10291,103,1,92
1499,15,1,100
13397,134,2,98
3512,36,4,13
19927,200,4,28
14220,143,2,21
8844,89,5,45
8362,84,1,63
6828,69,3,29
7130,72,2,31
17198,172,2,99
15082,151,2,83
4085,41,2,86
242,3,2,43
18020,181,3,21
13990,140,3,91
3144,32,1,45
12563,126,1,64
1644,17,2,45
14547,146,3,48
7371,74,3,72
15469,155,1,70
5594,56,3,95
10948,110,4,49
16174,162,1,75
15811,159,4,12
14466,145,2,67
17372,174,2,73
16617,167,2,18
5231,53,1,32
2076,21,3,77
4103,42,1,4
7493,75,4,94
9043,91,1,44
12188,122,1,89
12993,130,4,94
5968,60,2,69
8320,84,1,21
17845,179,4,46
10297,103,4,98
3966,40,2,67
2240,23,3,41
19808,199,3,9
19410,195,2,11
15332,154,1,33
6754,68,1,55
16295,163,3,96
14041,141,2,42
14389,144,2,90
14913,150,1,14
18281,183,4,82
12853,129,2,54
4078,41,2,79
14246,143,1,47
7754,78,1,55
12895,129,1,96
14166,142,2,67
8832,89,3,33
9462,95,4,63
18587,186,3,88
2778,28,4,79
4603,47,2,4
4932,50,4,33
14252,143,3,53
